Date,Labels,VIX_Close,Ratio_smoothed,Std_RUA,A067RL1Q156SBEA,Bullish Average,CPIAUCSL,CCI_Value,GOLDAMGBD228NLBM,GVZCLS,PSAVERT,UNRATE,MORTGAGE30US,DGS10,BCI,Recession,color_x,debt_x,restaurant_x,stocks_x,dow jones_x,housing_x,inflation_x,portfolio_x,revenue_x,credit_x,economics_x,markets_x,return_x,unemployment_x,cancer_x,growth_x,investment_x,money_x,religion_x,bonds_x,derivatives_x,headlines_x,hedge_x,marriage_x,isPartial_x,profit_x,ring_x,society_x,banks_x,bribery_x,greed_x,insider trading_x,wall street_x,bankruptcy,color_y,debt_y,investment_y,recession,stocks_y,dow jones_y,housing_y,inflation_y,portfolio_y,restaurant_y,credit_y,date_x,economics_y,markets_y,return_y,revenue_y,cancer_y,date_y,growth_y,money_y,religion_y,unemployment_y,profit_y,ring_y,society_y,bonds_y,derivatives_y,headlines_y,hedge_y,marriage_y,banks_y,bribery_y,greed_y,insider trading_y,isPartial_y,wall street_y
2/5/10,0,26.110001,-0.055998307,1.188181403,2.3,0.384907437,217.281,100.5956,1052.25,27.59,5.8,9.8,5.01,3.59,122.7,1,37,7,77,4,9,68,10,18,43,90,5,4,14,14,55,15,15,89,16,20,4,6,8,53,0,8,39,53,42,0,2,0,15,70,3,16,10,5,8,4,6,3,0,6,32,2/5/10,2,5,6,4,15,2/5/10,5,9,3,23,19,39,47,4,1,2,3,13,7,0,0,0,0,6
2/8/10,0,26.51,-0.056015235,1.188263452,2.3,0.384907437,217.281,100.5956,1070,26.88,5.8,9.8,5.01,3.62,122.7,1,37,7,77,4,9,68,10,18,43,90,5,4,14,14,55,15,15,89,16,20,4,6,8,53,0,8,39,53,42,0,2,0,15,70,3,16,10,5,8,4,6,3,0,6,32,2/8/10,2,5,6,4,15,2/8/10,5,9,3,23,19,39,47,4,1,2,3,13,7,0,0,0,0,6
2/9/10,0,26,-0.056032163,1.188013489,2.3,0.384907437,217.281,100.5956,1068,25.45,5.8,9.8,5.01,3.67,122.7,1,37,7,77,4,9,68,10,18,43,90,5,4,14,14,55,15,15,89,16,20,4,6,8,53,0,8,39,53,42,0,2,0,15,70,3,16,10,5,8,4,6,3,0,6,32,2/9/10,2,5,6,4,15,2/9/10,5,9,3,23,19,39,47,4,1,2,3,13,7,0,0,0,0,6
2/10/10,0,25.4,-0.05604909,1.187783366,2.3,0.384907437,217.281,100.5956,1075.5,26.02,5.8,9.8,5.01,3.72,122.7,1,37,7,77,4,9,68,10,18,43,90,5,4,14,14,55,15,15,89,16,20,4,6,8,53,0,8,39,53,42,0,2,0,15,70,3,16,10,5,8,4,6,3,0,6,32,2/10/10,2,5,6,4,15,2/10/10,5,9,3,23,19,39,47,4,1,2,3,13,7,0,0,0,0,6
2/11/10,0,23.959999,-0.056066016,1.18763271,2.3,0.384907437,217.281,100.5956,1079.5,25.48,5.8,9.8,4.97,3.73,122.3,1,37,7,77,4,9,68,10,18,43,90,5,4,14,14,55,15,15,89,16,20,4,6,8,53,0,8,39,53,42,0,2,0,15,70,3,16,10,5,8,4,6,3,0,6,32,2/11/10,2,5,6,4,15,2/11/10,5,9,3,23,19,39,47,4,1,2,3,13,7,0,0,0,0,6
2/12/10,0,22.73,-0.056082943,1.18747175,2.3,0.384907437,217.281,100.5956,1078.25,24.29,5.8,9.8,4.97,3.69,122.3,1,37,7,77,4,9,68,10,18,43,90,5,4,14,14,55,15,15,89,16,20,4,6,8,53,0,8,39,53,42,0,2,0,15,70,3,16,10,5,8,4,6,3,0,6,32,2/12/10,2,5,6,4,15,2/12/10,5,9,3,23,19,39,47,4,1,2,3,13,7,0,0,0,0,6
2/16/10,0,22.25,-0.056099869,1.187302007,2.3,0.384907437,217.281,100.5956,1115.25,25.38,5.8,9.8,4.97,3.66,122.3,1,37,7,77,4,9,68,10,18,43,90,5,4,14,14,55,15,15,89,16,20,4,6,8,53,0,8,39,53,42,0,2,0,15,70,3,16,10,5,8,4,6,3,0,6,32,2/16/10,2,5,6,4,15,2/16/10,5,9,3,23,19,39,47,4,1,2,3,13,7,0,0,0,0,6
2/17/10,0,21.719999,-0.056116796,1.186956385,2.3,0.384907437,217.281,100.5956,1118.25,24.88,5.8,9.8,4.97,3.74,122.3,1,37,7,77,4,9,68,10,18,43,90,5,4,14,14,55,15,15,89,16,20,4,6,8,53,0,8,39,53,42,0,2,0,15,70,3,16,10,5,8,4,6,3,0,6,32,2/17/10,2,5,6,4,15,2/17/10,5,9,3,23,19,39,47,4,1,2,3,13,7,0,0,0,0,6
2/18/10,0,20.629999,-0.056133723,1.186585339,2.3,0.384907437,217.281,100.5956,1105.5,24,5.8,9.8,4.93,3.79,122.4,1,37,7,77,4,9,68,10,18,43,90,5,4,14,14,55,15,15,89,16,20,4,6,8,53,0,8,39,53,42,0,2,0,15,70,3,16,10,5,8,4,6,3,0,6,32,2/18/10,2,5,6,4,15,2/18/10,5,9,3,23,19,39,47,4,1,2,3,13,7,0,0,0,0,6
2/19/10,0,20.02,-0.056150651,1.186178727,2.3,0.384907437,217.281,100.5956,1107,24.05,5.8,9.8,4.93,3.78,122.4,1,37,7,77,4,9,68,10,18,43,90,5,4,14,14,55,15,15,89,16,20,4,6,8,53,0,8,39,53,42,0,2,0,15,70,3,16,10,5,8,4,6,3,0,6,32,2/19/10,2,5,6,4,15,2/19/10,5,9,3,23,19,39,47,4,1,2,3,13,7,0,0,0,0,6
2/22/10,0,19.940001,-0.05616758,1.185654033,2.3,0.384907437,217.281,100.5956,1119.75,23.53,5.8,9.8,4.93,3.8,122.4,1,37,7,77,4,9,68,10,18,43,90,5,4,14,14,55,15,15,89,16,20,4,6,8,53,0,8,39,53,42,0,2,0,15,70,3,16,10,5,8,4,6,3,0,6,32,2/22/10,2,5,6,4,15,2/22/10,5,9,3,23,19,39,47,4,1,2,3,13,7,0,0,0,0,6
2/23/10,0,21.370001,-0.05618451,1.18531072,2.3,0.384907437,217.281,100.5956,1112,23.89,5.8,9.8,4.93,3.69,122.4,1,37,7,77,4,9,68,10,18,43,90,5,4,14,14,55,15,15,89,16,20,4,6,8,53,0,8,39,53,42,0,2,0,15,70,3,16,10,5,8,4,6,3,0,6,32,2/23/10,2,5,6,4,15,2/23/10,5,9,3,23,19,39,47,4,1,2,3,13,7,0,0,0,0,6
2/24/10,0,20.27,-0.056201441,1.184918562,2.3,0.384907437,217.281,100.5956,1093,22.68,5.8,9.8,4.93,3.7,122.4,1,37,7,77,4,9,68,10,18,43,90,5,4,14,14,55,15,15,89,16,20,4,6,8,53,0,8,39,53,42,0,2,0,15,70,3,16,10,5,8,4,6,3,0,6,32,2/24/10,2,5,6,4,15,2/24/10,5,9,3,23,19,39,47,4,1,2,3,13,7,0,0,0,0,6
2/25/10,0,20.1,-0.056218375,1.18451203,2.3,0.384907437,217.281,100.5956,1092.75,21.85,5.8,9.8,5.05,3.64,122.6,1,37,7,77,4,9,68,10,18,43,90,5,4,14,14,55,15,15,89,16,20,4,6,8,53,0,8,39,53,42,0,2,0,15,70,3,16,10,5,8,4,6,3,0,6,32,2/25/10,2,5,6,4,15,2/25/10,5,9,3,23,19,39,47,4,1,2,3,13,7,0,0,0,0,6
2/26/10,0,19.5,-0.05623531,1.184146879,2.3,0.384907437,217.281,100.5956,1112.5,21.31,5.8,9.8,5.05,3.61,122.6,1,37,7,77,4,9,68,10,18,43,90,5,4,14,14,55,15,15,89,16,20,4,6,8,53,0,8,39,53,42,0,2,0,15,70,3,16,10,5,8,4,6,3,0,6,32,2/26/10,2,5,6,4,15,2/26/10,5,9,3,23,19,39,47,4,1,2,3,13,7,0,0,0,0,6
3/1/10,0,19.26,-0.056252249,1.184215362,2.3,0.384907437,217.353,100.431,1117.25,21.13,5.7,9.9,5.05,3.61,122.6,1,37,7,74,5,8,71,10,19,45,94,5,4,14,15,56,16,16,89,17,20,4,6,9,59,0,9,36,53,42,0,2,1,14,71,3,15,10,4,8,3,7,4,0,7,28,3/1/10,3,4,5,4,14,3/1/10,5,9,3,33,20,38,46,4,1,2,3,20,7,0,0,1,0,6
3/2/10,0,19.059999,-0.056269191,1.183566056,2.3,0.384907437,217.353,100.431,1116,21.76,5.7,9.9,5.05,3.62,122.6,1,37,7,74,5,8,71,10,19,45,94,5,4,14,15,56,16,16,89,17,20,4,6,9,59,0,9,36,53,42,0,2,1,14,71,3,15,10,4,8,3,7,4,0,7,28,3/2/10,3,4,5,4,14,3/2/10,5,9,3,33,20,38,46,4,1,2,3,20,7,0,0,1,0,6
3/3/10,0,18.83,-0.056286137,1.182917707,2.3,0.384907437,217.353,100.431,1136.25,21.37,5.7,9.9,5.05,3.63,122.6,1,37,7,74,5,8,71,10,19,45,94,5,4,14,15,56,16,16,89,17,20,4,6,9,59,0,9,36,53,42,0,2,1,14,71,3,15,10,4,8,3,7,4,0,7,28,3/3/10,3,4,5,4,14,3/3/10,5,9,3,33,20,38,46,4,1,2,3,20,7,0,0,1,0,6
3/4/10,0,18.719999,-0.056303087,1.182604706,2.3,0.384907437,217.353,100.431,1136.25,20.06,5.7,9.9,4.97,3.61,122.9,1,37,7,74,5,8,71,10,19,45,94,5,4,14,15,56,16,16,89,17,20,4,6,9,59,0,9,36,53,42,0,2,1,14,71,3,15,10,4,8,3,7,4,0,7,28,3/4/10,3,4,5,4,14,3/4/10,5,9,3,33,20,38,46,4,1,2,3,20,7,0,0,1,0,6
3/5/10,0,17.42,-0.056320043,1.182215029,2.3,0.384907437,217.353,100.431,1135,19.29,5.7,9.9,4.97,3.69,122.9,1,37,7,74,5,8,71,10,19,45,94,5,4,14,15,56,16,16,89,17,20,4,6,9,59,0,9,36,53,42,0,2,1,14,71,3,15,10,4,8,3,7,4,0,7,28,3/5/10,3,4,5,4,14,3/5/10,5,9,3,33,20,38,46,4,1,2,3,20,7,0,0,1,0,6
3/8/10,0,17.790001,-0.056337005,1.18223309,2.3,0.384907437,217.353,100.431,1134,19.89,5.7,9.9,4.97,3.72,122.9,1,37,7,74,5,8,71,10,19,45,94,5,4,14,15,56,16,16,89,17,20,4,6,9,59,0,9,36,53,42,0,2,1,14,71,3,15,10,4,8,3,7,4,0,7,28,3/8/10,3,4,5,4,14,3/8/10,5,9,3,33,20,38,46,4,1,2,3,20,7,0,0,1,0,6
3/9/10,0,17.92,-0.056353974,1.181561111,2.3,0.384907437,217.353,100.431,1120,19.88,5.7,9.9,4.97,3.71,122.9,1,37,7,74,5,8,71,10,19,45,94,5,4,14,15,56,16,16,89,17,20,4,6,9,59,0,9,36,53,42,0,2,1,14,71,3,15,10,4,8,3,7,4,0,7,28,3/9/10,3,4,5,4,14,3/9/10,5,9,3,33,20,38,46,4,1,2,3,20,7,0,0,1,0,6
3/10/10,0,18.57,-0.056370953,1.180878131,2.3,0.384907437,217.353,100.431,1124.5,20.93,5.7,9.9,4.97,3.73,122.9,1,37,7,74,5,8,71,10,19,45,94,5,4,14,15,56,16,16,89,17,20,4,6,9,59,0,9,36,53,42,0,2,1,14,71,3,15,10,4,8,3,7,4,0,7,28,3/10/10,3,4,5,4,14,3/10/10,5,9,3,33,20,38,46,4,1,2,3,20,7,0,0,1,0,6
3/11/10,0,18.059999,-0.056387941,1.180227672,2.3,0.384907437,217.353,100.431,1106,20.19,5.7,9.9,4.95,3.73,123.3,1,37,7,74,5,8,71,10,19,45,94,5,4,14,15,56,16,16,89,17,20,4,6,9,59,0,9,36,53,42,0,2,1,14,71,3,15,10,4,8,3,7,4,0,7,28,3/11/10,3,4,5,4,14,3/11/10,5,9,3,33,20,38,46,4,1,2,3,20,7,0,0,1,0,6
3/12/10,0,17.58,-0.056404942,1.179655696,2.3,0.384907437,217.353,100.431,1118.75,20.16,5.7,9.9,4.95,3.71,123.3,1,37,7,74,5,8,71,10,19,45,94,5,4,14,15,56,16,16,89,17,20,4,6,9,59,0,9,36,53,42,0,2,1,14,71,3,15,10,4,8,3,7,4,0,7,28,3/12/10,3,4,5,4,14,3/12/10,5,9,3,33,20,38,46,4,1,2,3,20,7,0,0,1,0,6
3/15/10,0,18,-0.056421958,1.179094124,2.3,0.384907437,217.353,100.431,1104,20.9,5.7,9.9,4.95,3.71,123.3,1,37,7,74,5,8,71,10,19,45,94,5,4,14,15,56,16,16,89,17,20,4,6,9,59,0,9,36,53,42,0,2,1,14,71,3,15,10,4,8,3,7,4,0,7,28,3/15/10,3,4,5,4,14,3/15/10,5,9,3,33,20,38,46,4,1,2,3,20,7,0,0,1,0,6
3/16/10,0,17.690001,-0.056438992,1.178357475,2.3,0.384907437,217.353,100.431,1113.25,20.32,5.7,9.9,4.95,3.66,123.3,1,37,7,74,5,8,71,10,19,45,94,5,4,14,15,56,16,16,89,17,20,4,6,9,59,0,9,36,53,42,0,2,1,14,71,3,15,10,4,8,3,7,4,0,7,28,3/16/10,3,4,5,4,14,3/16/10,5,9,3,33,20,38,46,4,1,2,3,20,7,0,0,1,0,6
3/17/10,0,16.91,-0.056456047,1.177612172,2.3,0.384907437,217.353,100.431,1131.25,19.8,5.7,9.9,4.95,3.65,123.3,1,37,7,74,5,8,71,10,19,45,94,5,4,14,15,56,16,16,89,17,20,4,6,9,59,0,9,36,53,42,0,2,1,14,71,3,15,10,4,8,3,7,4,0,7,28,3/17/10,3,4,5,4,14,3/17/10,5,9,3,33,20,38,46,4,1,2,3,20,7,0,0,1,0,6
3/18/10,0,16.620001,-0.05647313,1.17685437,2.3,0.384907437,217.353,100.431,1122.75,19.23,5.7,9.9,4.96,3.68,123.7,1,37,7,74,5,8,71,10,19,45,94,5,4,14,15,56,16,16,89,17,20,4,6,9,59,0,9,36,53,42,0,2,1,14,71,3,15,10,4,8,3,7,4,0,7,28,3/18/10,3,4,5,4,14,3/18/10,5,9,3,33,20,38,46,4,1,2,3,20,7,0,0,1,0,6
3/19/10,0,16.969999,-0.056490247,1.176068159,2.3,0.384907437,217.353,100.431,1121.5,19.71,5.7,9.9,4.96,3.7,123.7,1,37,7,74,5,8,71,10,19,45,94,5,4,14,15,56,16,16,89,17,20,4,6,9,59,0,9,36,53,42,0,2,1,14,71,3,15,10,4,8,3,7,4,0,7,28,3/19/10,3,4,5,4,14,3/19/10,5,9,3,33,20,38,46,4,1,2,3,20,7,0,0,1,0,6
3/22/10,0,16.870001,-0.056507405,1.174506215,2.3,0.384907437,217.353,100.431,1104.25,19.06,5.7,9.9,4.96,3.67,123.7,1,37,7,74,5,8,71,10,19,45,94,5,4,14,15,56,16,16,89,17,20,4,6,9,59,0,9,36,53,42,0,2,1,14,71,3,15,10,4,8,3,7,4,0,7,28,3/22/10,3,4,5,4,14,3/22/10,5,9,3,33,20,38,46,4,1,2,3,20,7,0,0,1,0,6
3/23/10,0,16.35,-0.056524615,1.173815509,2.3,0.384907437,217.353,100.431,1100.75,18.52,5.7,9.9,4.96,3.69,123.7,1,37,7,74,5,8,71,10,19,45,94,5,4,14,15,56,16,16,89,17,20,4,6,9,59,0,9,36,53,42,0,2,1,14,71,3,15,10,4,8,3,7,4,0,7,28,3/23/10,3,4,5,4,14,3/23/10,5,9,3,33,20,38,46,4,1,2,3,20,7,0,0,1,0,6
3/24/10,0,17.549999,-0.056541893,1.173151586,2.3,0.384907437,217.353,100.431,1094,20.81,5.7,9.9,4.96,3.84,123.7,1,37,7,74,5,8,71,10,19,45,94,5,4,14,15,56,16,16,89,17,20,4,6,9,59,0,9,36,53,42,0,2,1,14,71,3,15,10,4,8,3,7,4,0,7,28,3/24/10,3,4,5,4,14,3/24/10,5,9,3,33,20,38,46,4,1,2,3,20,7,0,0,1,0,6
3/25/10,0,18.4,-0.056559261,1.172250772,2.3,0.384907437,217.353,100.431,1093.5,20.27,5.7,9.9,4.99,3.91,124,1,37,7,74,5,8,71,10,19,45,94,5,4,14,15,56,16,16,89,17,20,4,6,9,59,0,9,36,53,42,0,2,1,14,71,3,15,10,4,8,3,7,4,0,7,28,3/25/10,3,4,5,4,14,3/25/10,5,9,3,33,20,38,46,4,1,2,3,20,7,0,0,1,0,6
3/26/10,0,17.77,-0.056576752,1.171381218,2.3,0.384907437,217.353,100.431,1098,19.73,5.7,9.9,4.99,3.86,124,1,37,7,74,5,8,71,10,19,45,94,5,4,14,15,56,16,16,89,17,20,4,6,9,59,0,9,36,53,42,0,2,1,14,71,3,15,10,4,8,3,7,4,0,7,28,3/26/10,3,4,5,4,14,3/26/10,5,9,3,33,20,38,46,4,1,2,3,20,7,0,0,1,0,6
3/29/10,0,17.59,-0.056594432,1.170451568,2.3,0.384907437,217.353,100.431,1111.25,19.07,5.7,9.9,4.99,3.88,124,1,37,7,74,5,8,71,10,19,45,94,5,4,14,15,56,16,16,89,17,20,4,6,9,59,0,9,36,53,42,0,2,1,14,71,3,15,10,4,8,3,7,4,0,7,28,3/29/10,3,4,5,4,14,3/29/10,5,9,3,33,20,38,46,4,1,2,3,20,7,0,0,1,0,6
3/30/10,0,17.129999,-0.056612438,1.16975245,2.3,0.384907437,217.353,100.431,1109.75,18.16,5.7,9.9,4.99,3.88,124,1,37,7,74,5,8,71,10,19,45,94,5,4,14,15,56,16,16,89,17,20,4,6,9,59,0,9,36,53,42,0,2,1,14,71,3,15,10,4,8,3,7,4,0,7,28,3/30/10,3,4,5,4,14,3/30/10,5,9,3,33,20,38,46,4,1,2,3,20,7,0,0,1,0,6
3/31/10,0,17.59,-0.056631138,1.169060328,2.3,0.384907437,217.353,100.431,1109.5,18.14,5.7,9.9,4.99,3.84,124,1,37,7,74,5,8,71,10,19,45,94,5,4,14,15,56,16,16,89,17,20,4,6,9,59,0,9,36,53,42,0,2,1,14,71,3,15,10,4,8,3,7,4,0,7,28,3/31/10,3,4,5,4,14,3/31/10,5,9,3,33,20,38,46,4,1,2,3,20,7,0,0,1,0,6
4/1/10,0,17.469999,-0.056652171,1.168402641,6.8,0.384907437,217.403,100.1801,1116,17.49,6.4,9.9,5.08,3.89,123.9,1,36,6,68,4,8,69,10,19,49,92,4,4,14,14,55,16,15,87,18,19,4,6,10,59,0,8,37,52,44,1,2,1,15,68,2,14,10,4,5,2,7,2,0,5,28,4/1/10,2,5,4,3,14,4/1/10,4,7,3,27,18,35,57,4,2,2,3,15,7,1,0,1,0,7
4/5/10,0,17.02,-0.056994809,1.167673723,6.8,0.384907437,217.403,100.1801,1116,18.06,6.4,9.9,5.08,4.01,123.9,1,36,6,68,4,8,69,10,19,49,92,4,4,14,14,55,16,15,87,18,19,4,6,10,59,0,8,37,52,44,1,2,1,15,68,2,14,10,4,5,2,7,2,0,5,28,4/5/10,2,5,4,3,14,4/5/10,4,7,3,27,18,35,57,4,2,2,3,15,7,1,0,1,0,7
4/6/10,0,16.23,-0.057339898,1.16698037,6.8,0.384907437,217.403,100.1801,1124,17.93,6.4,9.9,5.08,3.98,123.9,1,36,6,68,4,8,69,10,19,49,92,4,4,14,14,55,16,15,87,18,19,4,6,10,59,0,8,37,52,44,1,2,1,15,68,2,14,10,4,5,2,7,2,0,5,28,4/6/10,2,5,4,3,14,4/6/10,4,7,3,27,18,35,57,4,2,2,3,15,7,1,0,1,0,7
4/7/10,0,16.620001,-0.057685711,1.166293794,6.8,0.384907437,217.403,100.1801,1133.25,19.13,6.4,9.9,5.08,3.89,123.9,1,36,6,68,4,8,69,10,19,49,92,4,4,14,14,55,16,15,87,18,19,4,6,10,59,0,8,37,52,44,1,2,1,15,68,2,14,10,4,5,2,7,2,0,5,28,4/7/10,2,5,4,3,14,4/7/10,4,7,3,27,18,35,57,4,2,2,3,15,7,1,0,1,0,7
4/8/10,0,16.48,-0.058031863,1.165531768,6.8,0.384907437,217.403,100.1801,1146.5,18.86,6.4,9.9,5.21,3.91,124.3,1,36,6,68,4,8,69,10,19,49,92,4,4,14,14,55,16,15,87,18,19,4,6,10,59,0,8,37,52,44,1,2,1,15,68,2,14,10,4,5,2,7,2,0,5,28,4/8/10,2,5,4,3,14,4/8/10,4,7,3,27,18,35,57,4,2,2,3,15,7,1,0,1,0,7
4/9/10,0,16.139999,-0.058378209,1.164734982,6.8,0.384907437,217.403,100.1801,1156,19.4,6.4,9.9,5.21,3.9,124.3,1,36,6,68,4,8,69,10,19,49,92,4,4,14,14,55,16,15,87,18,19,4,6,10,59,0,8,37,52,44,1,2,1,15,68,2,14,10,4,5,2,7,2,0,5,28,4/9/10,2,5,4,3,14,4/9/10,4,7,3,27,18,35,57,4,2,2,3,15,7,1,0,1,0,7
4/12/10,0,15.58,-0.058724682,1.16372309,6.8,0.384907437,217.403,100.1801,1163.5,18.27,6.4,9.9,5.21,3.87,124.3,1,36,6,68,4,8,69,10,19,49,92,4,4,14,14,55,16,15,87,18,19,4,6,10,59,0,8,37,52,44,1,2,1,15,68,2,14,10,4,5,2,7,2,0,5,28,4/12/10,2,5,4,3,14,4/12/10,4,7,3,27,18,35,57,4,2,2,3,15,7,1,0,1,0,7
4/13/10,0,16.200001,-0.05907124,1.163017097,6.8,0.384907437,217.403,100.1801,1149.25,17.51,6.4,9.9,5.21,3.84,124.3,1,36,6,68,4,8,69,10,19,49,92,4,4,14,14,55,16,15,87,18,19,4,6,10,59,0,8,37,52,44,1,2,1,15,68,2,14,10,4,5,2,7,2,0,5,28,4/13/10,2,5,4,3,14,4/13/10,4,7,3,27,18,35,57,4,2,2,3,15,7,1,0,1,0,7
4/14/10,0,15.59,-0.059417861,1.162291928,6.8,0.384907437,217.403,100.1801,1159,17.31,6.4,9.9,5.21,3.88,124.3,1,36,6,68,4,8,69,10,19,49,92,4,4,14,14,55,16,15,87,18,19,4,6,10,59,0,8,37,52,44,1,2,1,15,68,2,14,10,4,5,2,7,2,0,5,28,4/14/10,2,5,4,3,14,4/14/10,4,7,3,27,18,35,57,4,2,2,3,15,7,1,0,1,0,7
4/15/10,0,15.89,-0.059764529,1.161302581,6.8,0.384907437,217.403,100.1801,1151.25,17.44,6.4,9.9,5.07,3.86,124.3,1,36,6,68,4,8,69,10,19,49,92,4,4,14,14,55,16,15,87,18,19,4,6,10,59,0,8,37,52,44,1,2,1,15,68,2,14,10,4,5,2,7,2,0,5,28,4/15/10,2,5,4,3,14,4/15/10,4,7,3,27,18,35,57,4,2,2,3,15,7,1,0,1,0,7
4/16/10,0,18.360001,-0.060111232,1.160318645,6.8,0.384907437,217.403,100.1801,1157,18.85,6.4,9.9,5.07,3.79,124.3,1,36,6,68,4,8,69,10,19,49,92,4,4,14,14,55,16,15,87,18,19,4,6,10,59,0,8,37,52,44,1,2,1,15,68,2,14,10,4,5,2,7,2,0,5,28,4/16/10,2,5,4,3,14,4/16/10,4,7,3,27,18,35,57,4,2,2,3,15,7,1,0,1,0,7
4/19/10,0,17.34,-0.060457963,1.158541063,6.8,0.384907437,217.403,100.1801,1127.5,18.94,6.4,9.9,5.07,3.83,124.3,1,36,6,68,4,8,69,10,19,49,92,4,4,14,14,55,16,15,87,18,19,4,6,10,59,0,8,37,52,44,1,2,1,15,68,2,14,10,4,5,2,7,2,0,5,28,4/19/10,2,5,4,3,14,4/19/10,4,7,3,27,18,35,57,4,2,2,3,15,7,1,0,1,0,7
4/20/10,0,15.73,-0.060804715,1.157855929,6.8,0.384907437,217.403,100.1801,1142.5,17.69,6.4,9.9,5.07,3.82,124.3,1,36,6,68,4,8,69,10,19,49,92,4,4,14,14,55,16,15,87,18,19,4,6,10,59,0,8,37,52,44,1,2,1,15,68,2,14,10,4,5,2,7,2,0,5,28,4/20/10,2,5,4,3,14,4/20/10,4,7,3,27,18,35,57,4,2,2,3,15,7,1,0,1,0,7
4/21/10,0,16.32,-0.061151486,1.157167506,6.8,0.384907437,217.403,100.1801,1143.75,17.8,6.4,9.9,5.07,3.77,124.3,1,36,6,68,4,8,69,10,19,49,92,4,4,14,14,55,16,15,87,18,19,4,6,10,59,0,8,37,52,44,1,2,1,15,68,2,14,10,4,5,2,7,2,0,5,28,4/21/10,2,5,4,3,14,4/21/10,4,7,3,27,18,35,57,4,2,2,3,15,7,1,0,1,0,7
4/22/10,0,16.469999,-0.061498271,1.156133927,6.8,0.384907437,217.403,100.1801,1144.25,17.77,6.4,9.9,5.07,3.8,124.4,1,36,6,68,4,8,69,10,19,49,92,4,4,14,14,55,16,15,87,18,19,4,6,10,59,0,8,37,52,44,1,2,1,15,68,2,14,10,4,5,2,7,2,0,5,28,4/22/10,2,5,4,3,14,4/22/10,4,7,3,27,18,35,57,4,2,2,3,15,7,1,0,1,0,7
4/23/10,0,16.620001,-0.061845069,1.155083015,6.8,0.384907437,217.403,100.1801,1140,17.9,6.4,9.9,5.07,3.84,124.4,1,36,6,68,4,8,69,10,19,49,92,4,4,14,14,55,16,15,87,18,19,4,6,10,59,0,8,37,52,44,1,2,1,15,68,2,14,10,4,5,2,7,2,0,5,28,4/23/10,2,5,4,3,14,4/23/10,4,7,3,27,18,35,57,4,2,2,3,15,7,1,0,1,0,7
4/26/10,0,17.469999,-0.062191878,1.153127451,6.8,0.384907437,217.403,100.1801,1154,17.73,6.4,9.9,5.07,3.83,124.4,1,36,6,68,4,8,69,10,19,49,92,4,4,14,14,55,16,15,87,18,19,4,6,10,59,0,8,37,52,44,1,2,1,15,68,2,14,10,4,5,2,7,2,0,5,28,4/26/10,2,5,4,3,14,4/26/10,4,7,3,27,18,35,57,4,2,2,3,15,7,1,0,1,0,7
4/27/10,0,22.809999,-0.062538695,1.152487987,6.8,0.384907437,217.403,100.1801,1152.25,20.9,6.4,9.9,5.07,3.71,124.4,1,36,6,68,4,8,69,10,19,49,92,4,4,14,14,55,16,15,87,18,19,4,6,10,59,0,8,37,52,44,1,2,1,15,68,2,14,10,4,5,2,7,2,0,5,28,4/27/10,2,5,4,3,14,4/27/10,4,7,3,27,18,35,57,4,2,2,3,15,7,1,0,1,0,7
4/28/10,0,21.08,-0.06288552,1.151840523,6.8,0.384907437,217.403,100.1801,1164.25,20.13,6.4,9.9,5.07,3.8,124.4,1,36,6,68,4,8,69,10,19,49,92,4,4,14,14,55,16,15,87,18,19,4,6,10,59,0,8,37,52,44,1,2,1,15,68,2,14,10,4,5,2,7,2,0,5,28,4/28/10,2,5,4,3,14,4/28/10,4,7,3,27,18,35,57,4,2,2,3,15,7,1,0,1,0,7
4/29/10,0,18.440001,-0.06323235,1.150497261,6.8,0.384907437,217.403,100.1801,1170,19.35,6.4,9.9,5.06,3.76,125.4,1,36,6,68,4,8,69,10,19,49,92,4,4,14,14,55,16,15,87,18,19,4,6,10,59,0,8,37,52,44,1,2,1,15,68,2,14,10,4,5,2,7,2,0,5,28,4/29/10,2,5,4,3,14,4/29/10,4,7,3,27,18,35,57,4,2,2,3,15,7,1,0,1,0,7
4/30/10,0,22.049999,-0.063579187,1.149170749,6.8,0.384907437,217.403,100.1801,1175.25,20.42,6.4,9.9,5.06,3.69,125.4,1,36,6,68,4,8,69,10,19,49,92,4,4,14,14,55,16,15,87,18,19,4,6,10,59,0,8,37,52,44,1,2,1,15,68,2,14,10,4,5,2,7,2,0,5,28,4/30/10,2,5,4,3,14,4/30/10,4,7,3,27,18,35,57,4,2,2,3,15,7,1,0,1,0,7
5/3/10,0,20.190001,-0.063926027,1.146381802,6.8,0.384907437,217.29,100.0609,1175.25,20.93,7,9.6,5.06,3.72,125.4,1,35,6,71,4,14,64,10,18,32,84,4,5,11,12,54,14,14,85,17,19,4,6,10,56,0,8,37,47,42,1,2,0,16,61,2,14,8,3,8,7,6,3,0,5,22,5/3/10,2,8,2,3,12,5/3/10,3,7,3,22,16,24,41,4,1,2,4,11,10,0,0,0,0,10
