Date,RUA Close,Risk-Free TNX,RUA_Returns,Dates,Annual_Return_RUA,Numerator,Std_RUA,Ratio,Ratio_smoothed,Unnamed: 11,Datetimes,Label1_m30,Label2,Label3,Label3_Sharpe,Label4,Past_Sharpe4
5/13/05,659.780029,4.121,-0.005126759,5/13/05,0.040422916,-0.000787084,1.030666587,-0.000763665,0.019530522,-0.020294187,5/13/05,1,1,1,0.003743953,0,0.004783679
5/16/05,666.919983,4.125,0.010821719,5/16/05,0.042033638,0.000783638,1.033186781,0.000758467,0.020558273,-0.019799806,5/16/05,1,1,1,0.00495495,1,0.000758467
5/17/05,671.549988,4.117,0.00694237,5/17/05,0.044295153,0.003125153,1.033718666,0.003023214,0.021586051,-0.018562837,5/17/05,1,1,1,0.004867143,1,0.002268298
5/18/05,679.200012,4.068,0.011391593,5/18/05,0.048033759,0.007353759,1.034366558,0.007109432,0.022613852,-0.01550442,5/18/05,1,1,1,0.004964634,1,0.004688865
5/19/05,682.380005,4.108,0.004681968,5/19/05,0.053897428,0.012817428,1.035857371,0.012373738,0.023641674,-0.011267935,5/19/05,1,1,1,0.006008943,1,0.009060549
5/20/05,681.580017,4.125,-0.00117235,5/20/05,0.057281411,0.016031411,1.037440411,0.01545285,0.024669512,-0.009216663,5/20/05,1,1,1,0.007059626,1,0.01303591
5/23/05,684.320007,4.072,0.004020056,5/23/05,0.057729003,0.017009003,1.040406228,0.016348424,0.025697365,-0.00934894,5/23/05,1,1,1,0.009422669,0,0.016348424
5/24/05,684.330017,4.037,1.46E-05,5/24/05,0.057657423,0.017287423,1.041330936,0.016601276,0.02672523,-0.010123953,5/24/05,1,1,1,0.009748969,0,0.016516992
5/25/05,681.219971,4.072,-0.004544658,5/25/05,0.05606627,0.01534627,1.04218657,0.01472507,0.027753106,-0.013028036,5/25/05,1,1,1,0.009965321,1,0.015621031
5/26/05,686.190002,4.081,0.00729578,5/26/05,0.058420921,0.017610921,1.043106856,0.016883141,0.02878099,-0.011897849,5/26/05,1,1,1,0.010384894,1,0.016116807
5/27/05,687.210022,4.073,0.001486498,5/27/05,0.061396968,0.020666968,1.044807824,0.01978064,0.029808883,-0.010028243,5/27/05,1,1,1,0.01106935,1,0.017972212
5/31/05,683.869995,4.006,-0.004860271,5/31/05,0.062321271,0.022261271,1.047939137,0.021242904,0.030836783,-0.009593879,5/31/05,1,1,1,0.012426492,1,0.021242904
6/1/05,690.090027,3.907,0.009095343,6/1/05,0.065270616,0.026200616,1.049119503,0.02497391,0.031864689,-0.006890779,6/1/05,1,1,1,0.012996829,1,0.023730241
6/2/05,691.599976,3.89,0.002188046,6/2/05,0.07406091,0.03516091,1.051270949,0.033446097,0.0328926,0.000553497,6/2/05,1,1,1,0.014168832,1,0.028588169
6/3/05,687.01001,3.979,-0.006636735,6/3/05,0.072106462,0.032316462,1.053306976,0.030680953,0.033920516,-0.003239563,6/3/05,1,1,1,0.015224416,1,0.030651494
6/6/05,688.090027,3.962,0.001572054,6/6/05,0.076580231,0.036960231,1.056797067,0.034973821,0.034948435,2.54E-05,6/6/05,1,1,1,0.016190193,0,0.034973821
6/7/05,688,3.911,-0.000130836,6/7/05,0.076435131,0.037325131,1.058330762,0.035267926,0.035976358,-0.000708432,6/7/05,1,1,1,0.017098657,0,0.035169891
6/8/05,686.280029,3.94,-0.002499958,6/8/05,0.075500707,0.036100707,1.059806818,0.034063478,0.037004284,-0.002940805,6/8/05,1,1,1,0.017869785,1,0.034616685
6/9/05,690.159973,3.965,0.005653587,6/9/05,0.076671907,0.037021907,1.061988704,0.034860924,0.038032212,-0.003171288,6/9/05,1,1,1,0.018648753,1,0.034662942
6/10/05,688.700012,4.047,-0.002115395,6/10/05,0.081776782,0.041306782,1.064298136,0.038811289,0.039060142,-0.000248854,6/10/05,1,1,1,0.019737486,1,0.036703199
6/13/05,690.429993,4.086,0.002511951,6/13/05,0.084898783,0.044038783,1.068031437,0.041233602,0.040088074,0.001145528,6/13/05,1,1,1,0.022630558,1,0.041233602
6/14/05,692.549988,4.127,0.003070543,6/14/05,0.085811205,0.044541205,1.069774873,0.041636054,0.041116008,0.000520047,6/14/05,1,1,1,0.023535581,0,0.041501903
6/15/05,694.190002,4.115,0.00236808,6/15/05,0.086487058,0.045337058,1.071535465,0.042310366,0.042143942,0.000166424,6/15/05,1,1,1,0.024388981,0,0.041906135
6/16/05,697.359985,4.076,0.004566449,6/16/05,0.078686909,0.037926909,1.073649483,0.035325224,0.043171877,-0.007846653,6/16/05,1,1,1,0.025960197,1,0.03870541
6/17/05,700.309998,4.078,0.004230258,6/17/05,0.079924046,0.039144046,1.075798266,0.036386047,0.044199813,-0.007813767,6/17/05,1,1,1,0.027476689,1,0.037019826
6/20/05,699.75,4.103,-0.000799643,6/20/05,0.095108778,0.054078778,1.079597173,0.050091626,0.045227749,0.004863877,6/20/05,1,1,1,0.030982139,1,0.050091626
6/21/05,698.349976,4.049,-0.002000749,6/21/05,0.094315006,0.053825006,1.08163763,0.049762513,0.046255685,0.003506827,6/21/05,1,1,1,0.031876442,0,0.049872217
6/22/05,698.72998,3.945,0.000544146,6/22/05,0.094371633,0.054921633,1.083706749,0.050679423,0.047283621,0.003395802,6/22/05,1,1,1,0.032731123,0,0.05027582
6/23/05,691.22998,3.959,-0.01073376,6/23/05,0.09011196,0.05052196,1.086170172,0.046513853,0.048311555,-0.001797702,6/23/05,1,1,1,0.034102279,0,0.04844382
6/24/05,685.869995,3.914,-0.007754272,6/24/05,0.093102533,0.053962533,1.088702375,0.049565918,0.049339489,0.000226429,6/24/05,1,1,1,0.035600672,0,0.048734147
6/27/05,685.380005,3.902,-0.000714407,6/27/05,0.088016969,0.048996969,1.092067549,0.044866243,0.050367422,-0.005501178,6/27/05,1,1,1,0.038834609,1,0.044866243
6/28/05,692.469971,3.976,0.010344577,6/28/05,0.091353149,0.051593149,1.093934477,0.047162924,0.051395353,-0.004232428,6/28/05,1,1,1,0.039231195,1,0.046397364
6/29/05,691.900024,3.99,-0.000823064,6/29/05,0.090957957,0.051057957,1.095765357,0.046595703,0.052423282,-0.005827579,6/29/05,1,1,1,0.039565945,1,0.046496533
6/30/05,687.609985,3.945,-0.006200374,6/30/05,0.096756323,0.057306323,1.098079328,0.052187781,0.053451208,-0.001263427,6/30/05,1,1,1,0.040114721,1,0.049486279
7/1/05,689.859985,4.049,0.003272204,7/1/05,0.10534631,0.06485631,1.100570524,0.058929718,0.054479132,0.004450586,7/1/05,1,1,1,0.041753278,0,0.054626736
7/5/05,696.22998,4.099,0.009233751,7/5/05,0.095250109,0.054260109,1.102968053,0.049194634,0.055507052,-0.006312418,7/5/05,1,1,1,0.043829479,1,0.049194634
7/6/05,690.799988,4.075,-0.007799136,7/6/05,0.092524405,0.051774405,1.10476021,0.046864835,0.056534968,-0.009670133,7/6/05,1,1,1,0.04396745,1,0.047641435
7/7/05,692.650024,4.031,0.002678107,7/7/05,0.09763398,0.05732398,1.106983991,0.051783929,0.05756288,-0.005778951,7/7/05,1,1,1,0.044731546,1,0.049712682
7/8/05,701.25,4.109,0.012416048,7/8/05,0.109957559,0.068867559,1.109536108,0.062068786,0.058590786,0.003478,7/8/05,1,1,1,0.045949767,1,0.056106509
7/11/05,706.210022,4.102,0.007073115,7/11/05,0.122794543,0.081774543,1.112353941,0.073514859,0.059618685,0.013896174,7/11/05,0,1,1,0.048833702,0,0.073514859
7/12/05,707.630005,4.141,0.002010709,7/12/05,0.123303025,0.081893025,1.115363865,0.073422699,0.060646576,0.012776123,7/12/05,0,1,1,0.050004607,1,0.073453419
7/13/05,707.659973,4.163,4.23E-05,7/13/05,0.123154043,0.081524043,1.118330567,0.072897983,0.061674456,0.011223527,7/13/05,1,1,1,0.051045215,1,0.073175701
7/14/05,708.5,4.18,0.001187049,7/14/05,0.124955327,0.083155327,1.121108448,0.07417242,0.062702324,0.011470096,7/14/05,0,0,1,0.052542434,1,0.073622654
7/15/05,709.5,4.175,0.001411433,7/15/05,0.130346696,0.088596696,1.123974583,0.078824466,0.063730175,0.015094291,7/15/05,0,0,1,0.054232816,1,0.076286037
7/18/05,705.669983,4.223,-0.005398192,7/18/05,0.147707495,0.105477495,1.126658526,0.093619754,0.064758004,0.02886175,7/18/05,0,0,1,0.058636003,1,0.093619754
7/19/05,711.02002,4.189,0.0075815,7/19/05,0.150042369,0.108152369,1.130848341,0.095638262,0.065785801,0.02985246,7/19/05,0,0,1,0.060398016,1,0.094965426
7/20/05,714.940002,4.177,0.005513181,7/20/05,0.151681628,0.109911628,1.135093354,0.096830474,0.06681355,0.030016924,7/20/05,0,0,1,0.062054036,1,0.09589795
7/21/05,709.429993,4.282,-0.007706953,7/21/05,0.159586167,0.116766167,1.138909542,0.102524532,0.067841217,0.034683315,7/21/05,0,0,1,0.06443735,1,0.099478801
7/22/05,713.75,4.223,0.006089406,7/22/05,0.170986016,0.128756016,1.143090812,0.112638484,0.068868714,0.04376977,7/22/05,0,0,1,0.067295349,0,0.106632498
7/25/05,710.5,4.247,-0.004553415,7/25/05,0.147856794,0.105386794,1.145621338,0.091990949,0.069895628,0.022095321,7/25/05,0,0,1,0.071286472,1,0.091990949
7/26/05,712.130005,4.239,0.002294166,7/26/05,0.148426692,0.106036692,1.149507466,0.092245327,0.070915477,0.02132985,7/26/05,0,0,0,0.072284512,0,0.092160534
7/27/05,715.070007,4.261,0.004128462,7/27/05,0.149606515,0.106996515,1.153407667,0.092765566,0.070915052,0.021850513,7/27/05,0,0,0,0.073215469,0,0.09246305
7/28/05,719.859985,4.196,0.006698614,7/28/05,0.133809085,0.091849085,1.15665282,0.079409381,0.07091382,0.008495562,7/28/05,0,0,0,0.074785612,0,0.086000767
7/29/05,715.02002,4.286,-0.006723481,7/29/05,0.130140846,0.087280846,1.159677543,0.07526303,0.070912321,0.004350709,7/29/05,0,0,0,0.07606289,1,0.079562236
8/1/05,716,4.319,0.001370563,8/1/05,0.145649189,0.102459189,1.163489324,0.088061993,0.070910676,0.017151317,8/1/05,0,0,0,0.080186618,1,0.088061993
8/2/05,721.22998,4.336,0.007304441,8/2/05,0.147894314,0.104534314,1.167136455,0.089564775,0.070908931,0.018655845,8/2/05,0,0,0,0.080633197,1,0.089063848
8/3/05,721.140015,4.3,-0.000124738,8/3/05,0.147657108,0.104657108,1.170757135,0.089392671,0.070907117,0.018485554,8/3/05,0,0,0,0.081031355,0,0.089228259
8/4/05,715.01001,4.319,-0.008500437,8/4/05,0.15602022,0.11283022,1.174601592,0.09605829,0.070905254,0.025153036,8/4/05,0,0,0,0.0816847,0,0.092754165
8/5/05,708.77002,4.392,-0.008727137,8/5/05,0.142977214,0.099057214,1.177918412,0.08409514,0.070903354,0.013191786,8/5/05,0,0,0,0.083202113,0,0.088965779
8/8/05,706.130005,4.419,-0.003724784,8/8/05,0.124605711,0.080415711,1.181293378,0.068074293,0.070901427,-0.002827134,8/8/05,1,0,0,0.08671454,1,0.068074293
8/9/05,710.369995,4.394,0.006004546,8/9/05,0.126444837,0.082504837,1.183774036,0.069696441,0.070899478,-0.001203038,8/9/05,1,0,0,0.08594099,1,0.069155725
8/10/05,709.330017,4.404,-0.001463995,8/10/05,0.125789584,0.081749584,1.18620225,0.06891707,0.070897513,-0.001980443,8/10/05,1,0,0,0.08520082,1,0.069036398
8/11/05,714.5,4.334,0.007288544,8/11/05,0.129734981,0.086394981,1.189040926,0.072659384,0.070895533,0.001763851,8/11/05,1,1,0,0.085163625,0,0.070918122
8/12/05,710.429993,4.238,-0.005696301,8/12/05,0.135278044,0.092898044,1.192025056,0.077932962,0.070893541,0.007039421,8/12/05,0,1,0,0.085359724,0,0.074672454
8/15/05,712.73999,4.27,0.003251548,8/15/05,0.1202224,0.0775224,1.195230473,0.064859792,0.070891538,-0.006031746,8/15/05,1,1,0,0.085820884,0,0.064859792
8/16/05,704.359985,4.227,-0.01175745,8/16/05,0.116138824,0.073868824,1.197252353,0.061698625,0.070889526,-0.009190901,8/16/05,1,1,0,0.084724418,0,0.062752347
8/17/05,704.690002,4.273,0.000468535,8/17/05,0.116141379,0.073411379,1.199240088,0.061214914,0.070887505,-0.009672591,8/17/05,1,1,0,0.083702266,0,0.061983631
8/18/05,703.539978,4.216,-0.001631957,8/18/05,0.108243582,0.066083582,1.201369612,0.05500687,0.070885478,-0.015878608,8/18/05,1,1,0,0.082023445,0,0.058191511
8/19/05,704.02002,4.211,0.000682324,8/19/05,0.112857495,0.070747495,1.203615822,0.058779133,0.070883443,-0.01210431,8/19/05,1,1,0,0.080420874,1,0.057927676
8/22/05,705.570007,4.219,0.002201623,8/22/05,0.112586758,0.070396758,1.206621247,0.058342051,0.070881402,-0.012539352,8/22/05,1,1,0,0.076001365,0,0.058342051
8/23/05,703.429993,4.187,-0.003033029,8/23/05,0.111425288,0.069555288,1.208394582,0.057560079,0.070879356,-0.013319277,8/23/05,1,1,1,0.075163124,0,0.057820736
8/24/05,699.590027,4.179,-0.005458917,8/24/05,0.109458261,0.067668261,1.210083583,0.05592032,0.070877304,-0.014956984,8/24/05,1,1,1,0.074326481,0,0.056870528
8/25/05,701.330017,4.16,0.002487157,8/25/05,0.107419244,0.065819244,1.21209429,0.054302083,0.070875247,-0.016573164,8/25/05,1,1,1,0.072687834,1,0.055384495
8/26/05,696.530029,4.189,-0.006844122,8/26/05,0.110218425,0.068328425,1.214090635,0.056279509,0.070873185,-0.014593676,8/26/05,1,1,1,0.071124103,1,0.055560502
8/29/05,700.98999,4.173,0.006403114,8/29/05,0.118966312,0.077236312,1.216992191,0.06346492,0.070871118,-0.007406198,8/29/05,1,1,1,0.069137205,1,0.06346492
8/30/05,698.969971,4.09,-0.002881666,8/30/05,0.117846913,0.076946913,1.218969559,0.063124557,0.070869047,-0.00774449,8/30/05,1,1,1,0.068863903,1,0.063238011
8/31/05,706.840027,4.02,0.011259505,8/31/05,0.1214442,0.0812442,1.221100541,0.066533587,0.07086697,-0.004333383,8/31/05,1,1,1,0.068762585,1,0.064885799
9/1/05,707.880005,4.019,0.001471306,9/1/05,0.121773559,0.081583559,1.223227996,0.0666953,0.070864889,-0.004169589,9/1/05,1,1,1,0.067833599,1,0.066046272
9/2/05,705.440002,4.029,-0.003446916,9/2/05,0.133937909,0.093647909,1.225761409,0.076399786,0.070862803,0.005536982,9/2/05,1,1,1,0.067261208,1,0.071520591
9/6/05,714.390015,4.085,0.012687136,9/6/05,0.131923694,0.091073694,1.228327177,0.074144492,0.070860713,0.003283779,9/6/05,1,1,1,0.064362198,0,0.074144492
9/7/05,716.380005,4.138,0.002785579,9/7/05,0.132677719,0.091297719,1.230791159,0.074178075,0.070858618,0.003319457,9/7/05,1,1,1,0.064808375,0,0.074166881
9/8/05,713.559998,4.139,-0.003936468,9/8/05,0.128325062,0.086935062,1.233173319,0.070497034,0.070856518,-0.000359484,9/8/05,1,1,1,0.064918499,1,0.072331957
9/9/05,719.030029,4.123,0.007665832,9/9/05,0.128754671,0.087524671,1.235611629,0.070835098,0.070854414,-1.93E-05,9/9/05,1,1,1,0.064970256,1,0.071279573
9/12/05,719.01001,4.169,-2.78E-05,9/12/05,0.136118601,0.094428601,1.238470012,0.076246174,0.070852305,0.00539387,9/12/05,0,0,1,0.06430412,0,0.076246174
9/13/05,713.450012,4.134,-0.007732852,9/13/05,0.13335728,0.09201728,1.240879994,0.074154858,0.070850191,0.003304667,9/13/05,0,0,1,0.064773203,0,0.074851963
9/14/05,710.570007,4.168,-0.00403673,9/14/05,0.131835305,0.090155305,1.243193737,0.072519111,0.070848073,0.001671038,9/14/05,0,0,1,0.065125289,1,0.073685537
9/15/05,710.75,4.214,0.000253308,9/15/05,0.131812185,0.089672185,1.245595965,0.07199139,0.07084595,0.00114544,9/15/05,0,0,1,0.065449453,1,0.072527875
9/16/05,716.320007,4.262,0.007836802,9/16/05,0.140962911,0.098342911,1.248208911,0.078787221,0.070843824,0.007943397,9/16/05,0,0,1,0.066226207,1,0.075477259
9/19/05,712.26001,4.247,-0.005667854,9/19/05,0.150310072,0.107840072,1.250864779,0.086212414,0.070841692,0.015370721,9/19/05,0,0,1,0.068409403,0,0.086212414
9/20/05,706.659973,4.243,-0.007862349,9/20/05,0.147486731,0.105056731,1.253724428,0.083795712,0.070839557,0.012956155,9/20/05,0,0,1,0.069142084,0,0.084601279
9/21/05,699.559998,4.188,-0.01004723,9/21/05,0.143942567,0.102062567,1.256429648,0.081232218,0.070837417,0.0103948,9/21/05,0,0,1,0.069691636,1,0.082916749
9/22/05,701.809998,4.176,0.003216307,9/22/05,0.149633566,0.107873566,1.259362908,0.085657252,0.070835274,0.014821978,9/22/05,0,0,1,0.070933236,1,0.083871984
9/23/05,702.76001,4.248,0.00135366,9/23/05,0.155522893,0.113042893,1.262392562,0.089546546,0.070833127,0.018713419,9/23/05,0,0,0,0.072387166,1,0.086864393
9/26/05,703.76001,4.294,0.001422961,9/26/05,0.152624172,0.109684172,1.265447458,0.086676196,0.070830976,0.01584522,9/26/05,0,0,0,0.075634597,0,0.086676196
9/27/05,703.690002,4.301,-9.95E-05,9/27/05,0.152388818,0.109378818,1.268373283,0.086235511,0.070828822,0.015406689,9/27/05,0,0,0,0.076139402,1,0.086382406
9/28/05,703.909973,4.262,0.000312596,9/28/05,0.152291444,0.109671444,1.271287707,0.086267997,0.070826664,0.015441333,9/28/05,0,0,0,0.076599793,0,0.086325202
9/29/05,710.669983,4.289,0.009603515,9/29/05,0.159684479,0.116794479,1.274338225,0.091651083,0.070824504,0.020826579,9/29/05,0,0,0,0.077880982,1,0.088954126
9/30/05,712.210022,4.328,0.002167024,9/30/05,0.148256592,0.104976592,1.277080349,0.08220046,0.070822342,0.011378118,9/30/05,0,0,0,0.078748069,1,0.086028591
10/3/05,712.140015,4.386,-9.83E-05,10/3/05,0.168153935,0.124293935,1.279714782,0.097126279,0.070820177,0.026306102,10/3/05,0,0,0,0.080997756,0,0.097126279
10/4/05,704.950012,4.376,-0.010096333,10/4/05,0.164561313,0.120801313,1.283027671,0.094153318,0.070818011,0.023335308,10/4/05,0,0,0,0.081624211,0,0.095144305
10/5/05,693.190002,4.361,-0.016682048,10/5/05,0.158782956,0.115172956,1.286056297,0.089555144,0.070815842,0.018739301,10/5/05,0,0,0,0.081984708,0,0.092349725
10/6/05,689.52002,4.366,-0.005294338,10/6/05,0.163685888,0.120025888,1.288374794,0.093160693,0.070813673,0.02234702,10/6/05,0,0,0,0.082470621,0,0.092124281
10/7/05,692.340027,4.361,0.004089812,10/7/05,0.160057148,0.116447148,1.290649843,0.090223657,0.070811503,0.019412154,10/7/05,0,0,0,0.083169715,0,0.09109125
10/10/05,687.179993,4.361,-0.007453034,10/10/05,0.143057747,0.099447747,1.290906714,0.077037129,0.070809332,0.006227797,10/10/05,0,0,0,0.084496684,0,0.077037129
10/11/05,684.880005,4.384,-0.003346995,10/11/05,0.141751124,0.097911124,1.293114409,0.075717294,0.070807161,0.004910133,10/11/05,0,0,0,0.084097621,0,0.076157239
10/12/05,679.570007,4.441,-0.00775318,10/12/05,0.138979229,0.094569229,1.29517373,0.073016636,0.070804991,0.002211646,10/12/05,0,0,0,0.083615839,0,0.074586938
10/13/05,679.049988,4.475,-0.000765218,10/13/05,0.136184482,0.091434482,1.297201857,0.070485932,0.070802821,-0.000316889,10/13/05,0,0,0,0.083365394,0,0.072201394
10/14/05,685.48999,4.491,0.009483841,10/14/05,0.12390783,0.07899783,1.299009612,0.060813892,0.070800652,-0.00998676,10/14/05,0,0,0,0.082785352,0,0.066071696
10/17/05,687.580017,4.489,0.003048953,10/17/05,0.123706715,0.078816715,1.301254779,0.06056978,0.070798485,-0.010228705,10/17/05,0,0,0,0.082920721,0,0.06056978
10/18/05,680.429993,4.481,-0.010398825,10/18/05,0.120071999,0.075261999,1.302557238,0.057780186,0.07079632,-0.013016134,10/18/05,1,1,0,0.081777969,0,0.058710051
10/19/05,690.640015,4.463,0.01500525,10/19/05,0.124914924,0.080284924,1.304018964,0.061567298,0.070794157,-0.00922686,10/19/05,1,1,0,0.080899245,0,0.060138674
10/20/05,680.340027,4.459,-0.014913686,10/20/05,0.114279539,0.069689539,1.305319599,0.053388871,0.070791998,-0.017403127,10/20/05,1,1,0,0.079472134,1,0.056846899
10/21/05,682.619995,4.39,0.003351218,10/21/05,0.11920345,0.07530345,1.306710551,0.057628256,0.070789842,-0.013161586,10/21/05,1,1,0,0.078334419,1,0.056871635
10/24/05,694.349976,4.446,0.017183764,10/24/05,0.121913332,0.077453332,1.30861987,0.059187037,0.070787691,-0.011600654,10/24/05,1,1,0,0.076402031,0,0.059187037
10/25/05,692.369995,4.508,-0.002851561,10/25/05,0.120800079,0.075720079,1.309876103,0.057807054,0.070785545,-0.012978491,10/25/05,1,1,0,0.075556805,0,0.058267048
10/26/05,689.080017,4.591,-0.004751763,10/26/05,0.119056369,0.073146369,1.311038786,0.055792681,0.070783405,-0.014990723,10/26/05,1,1,0,0.074697495,1,0.057029865
10/27/05,680.580017,4.558,-0.012335287,10/27/05,0.117616759,0.072036759,1.311964494,0.054907553,0.070781272,-0.015873719,10/27/05,1,1,0,0.07331625,1,0.055685846
10/28/05,691.73999,4.567,0.016397738,10/28/05,0.126148661,0.080478661,1.313115864,0.061288317,0.070779147,-0.00949083,10/28/05,0,1,0,0.072231589,0,0.058245456
10/31/05,698.140015,4.559,0.009252067,10/31/05,0.121561669,0.075971669,1.314027944,0.05781587,0.070777032,-0.012961162,10/31/05,0,0,0,0.06947728,1,0.05781587
11/1/05,695.73999,4.577,-0.003437742,11/1/05,0.120253228,0.074483228,1.315185165,0.056633264,0.070774927,-0.014141664,11/1/05,1,1,0,0.068893461,1,0.057027466
11/2/05,703.590027,4.61,0.011283004,11/2/05,0.123855164,0.077755164,1.316438802,0.059064777,0.070772836,-0.011708059,11/2/05,1,1,0,0.068466127,0,0.058046121
11/3/05,706.450012,4.644,0.004064846,11/3/05,0.122561857,0.076121857,1.317510478,0.057777041,0.07077076,-0.012993719,11/3/05,1,1,0,0.06675529,1,0.058015657
11/4/05,706.440002,4.657,-1.42E-05,11/4/05,0.120359943,0.073789943,1.318535387,0.055963567,0.070768702,-0.014805135,11/4/05,1,1,0,0.065094866,1,0.057084927
11/7/05,708.179993,4.639,0.002463041,11/7/05,0.129070525,0.082680525,1.319553163,0.062657972,0.070766665,-0.008108693,11/7/05,1,1,1,0.061280972,0,0.062657972
11/8/05,705.289978,4.565,-0.004080905,11/8/05,0.127537468,0.081887468,1.320893287,0.061994007,0.070764652,-0.008770645,11/8/05,1,1,1,0.061313382,1,0.062215329
11/9/05,706.679993,4.635,0.001970842,11/9/05,0.128025715,0.081675715,1.322215628,0.061771857,0.070762669,-0.008990812,11/9/05,1,1,1,0.061333316,1,0.061993593
11/10/05,712.5,4.564,0.008235704,11/10/05,0.137767809,0.092127809,1.323329635,0.069618187,0.07076072,-0.001142534,11/10/05,1,1,1,0.061010753,0,0.065732047
11/11/05,714.650024,4.564,0.003017578,11/11/05,0.13596988,0.09032988,1.324437767,0.068202434,0.070758814,-0.002556379,11/11/05,1,1,1,0.06068402,0,0.067602589
11/14/05,713.840027,4.604,-0.001133418,11/14/05,0.125949857,0.079909857,1.324413851,0.060336017,0.070756959,-0.010420942,11/14/05,1,1,1,0.059607239,0,0.060336017
11/15/05,710.599976,4.557,-0.004538904,11/15/05,0.124268064,0.078698064,1.325586853,0.059368471,0.070755174,-0.011386703,11/15/05,1,1,1,0.059596386,1,0.059690986
11/16/05,711.409973,4.484,0.001139878,11/16/05,0.124483648,0.079643648,1.32678067,0.060027742,0.07075348,-0.010725738,11/16/05,1,1,1,0.059615141,1,0.059859364
11/17/05,719.01001,4.459,0.010683062,11/17/05,0.131339372,0.086749372,1.32764034,0.065341019,0.070751912,-0.005410894,11/17/05,1,1,1,0.059822586,1,0.062574502
11/18/05,722.200012,4.502,0.004436659,11/18/05,0.134375132,0.089355132,1.328541254,0.067258079,0.070750523,-0.003492444,11/18/05,1,1,1,0.060234668,0,0.065414003
11/21/05,726.609985,4.461,0.006106304,11/21/05,0.123702908,0.079092908,1.328732243,0.059525091,0.070749409,-0.011224318,11/21/05,1,1,1,0.060587526,1,0.059525091
11/22/05,730.320007,4.428,0.005105933,11/22/05,0.125243295,0.080963295,1.329919013,0.060878365,0.070748838,-0.009870474,11/22/05,1,1,1,0.060600746,1,0.060427274
11/23/05,732.700012,4.474,0.003258852,11/23/05,0.126163913,0.081423913,1.331110933,0.061169893,0.070749782,-0.009579889,11/23/05,1,1,1,0.060625491,1,0.060798583
11/25/05,734.26001,4.431,0.002129109,11/25/05,0.132700422,0.088390422,1.331826001,0.066367845,0.070787849,-0.004420004,11/25/05,1,1,1,0.061080002,0,0.064635194
11/28/05,726.960022,4.406,-0.009941966,11/28/05,0.121361151,0.077301151,1.332508295,0.058011759,0.070949419,-0.012937659,11/28/05,1,1,1,0.061489163,0,0.058011759
11/29/05,727.219971,4.482,0.000357584,11/29/05,0.12131976,0.07649976,1.33350933,0.057367247,0.071114308,-0.013747061,11/29/05,1,1,1,0.061292881,1,0.057582084
11/30/05,723.619995,4.5,-0.004950326,11/30/05,0.119509175,0.074509175,1.334441633,0.05583547,0.071279931,-0.015444461,11/30/05,1,1,1,0.061044817,1,0.056708777
12/1/05,732.940002,4.521,0.012879698,12/1/05,0.124225743,0.079015743,1.335101009,0.059183344,0.071445869,-0.012262525,12/1/05,1,1,1,0.061106975,1,0.057764703
12/2/05,733.27002,4.519,0.000450266,12/2/05,0.129468464,0.084278464,1.335776445,0.06309324,0.071611978,-0.008518738,12/2/05,1,1,1,0.06140061,1,0.060580313
12/5/05,731.289978,4.567,-0.00270029,12/5/05,0.131829378,0.086159378,1.335391073,0.064519959,0.071778194,-0.007258235,12/5/05,1,1,1,0.0621264,0,0.064519959
12/6/05,732.200012,4.494,0.001244423,12/6/05,0.132070126,0.087130126,1.336674892,0.065184232,0.071944486,-0.006760254,12/6/05,0,1,1,0.062272011,1,0.064962808
12/7/05,728.409973,4.517,-0.005176235,12/7/05,0.130170019,0.085000019,1.33787916,0.063533405,0.072110833,-0.008577427,12/7/05,1,1,1,0.062329347,1,0.064248106
12/8/05,728.190002,4.464,-0.000301988,12/8/05,0.137464622,0.092824622,1.338588897,0.06934513,0.072277223,-0.002932093,12/8/05,0,1,1,0.062633309,1,0.066714405
12/9/05,730.340027,4.537,0.00295256,12/9/05,0.133765636,0.088395636,1.339265783,0.066003057,0.072443648,-0.006440591,12/9/05,1,1,1,0.062815538,1,0.066705473
12/12/05,730.97998,4.547,0.00087624,12/12/05,0.139604827,0.094134827,1.338864215,0.070309465,0.072610102,-0.002300637,12/12/05,0,0,1,0.062632942,1,0.070309465
12/13/05,734.460022,4.535,0.00476079,12/13/05,0.141008951,0.095658951,1.340372626,0.071367431,0.072776579,-0.001409148,12/13/05,0,0,1,0.06304887,0,0.071014776
12/14/05,737.23999,4.45,0.00378505,12/14/05,0.142084115,0.097584115,1.34193567,0.072718922,0.072943077,-0.000224155,12/14/05,0,0,1,0.063488417,0,0.071866849
12/15/05,735.669983,4.468,-0.002129574,12/15/05,0.13386589,0.08918589,1.34260545,0.066427475,0.073109592,-0.006682117,12/15/05,1,1,1,0.063765302,0,0.06934795
12/16/05,733.630005,4.448,-0.002772953,12/16/05,0.135611151,0.091131151,1.343254161,0.067843565,0.073276123,-0.005432558,12/16/05,1,1,1,0.064150533,0,0.068184095
12/19/05,728.409973,4.442,-0.007115347,12/19/05,0.13616875,0.09174875,1.342150891,0.06835949,0.073442668,-0.005083178,12/19/05,1,1,1,0.064352219,0,0.06835949
12/20/05,728.409973,4.466,0,12/20/05,0.135988394,0.091328394,1.343449711,0.067980508,0.073609224,-0.005628716,12/20/05,1,1,1,0.064524995,1,0.068106835
