Date,Labels,VIX_Close,A067RL1Q156SBEA,Bullish Average,CPIAUCSL,CCI_Value,GOLDAMGBD228NLBM,PSAVERT,UNRATE,MORTGAGE30US,DGS10,BCI,Recession,color_x,debt_x,restaurant_x,stocks_x,dow jones_x,housing_x,inflation_x,portfolio_x,revenue_x,credit_x,economics_x,markets_x,return_x,unemployment_x,cancer_x,growth_x,investment_x,money_x,religion_x,bonds_x,derivatives_x,headlines_x,hedge_x,marriage_x,profit_x,ring_x,society_x,banks_x,bribery_x,greed_x,insider trading_x,wall street_x,bankruptcy,color_y,debt_y,investment_y,recession,stocks_y,dow jones_y,housing_y,inflation_y,portfolio_y,restaurant_y,credit_y,economics_y,markets_y,return_y,revenue_y,cancer_y,growth_y,money_y,religion_y,unemployment_y,profit_y,ring_y,society_y,bonds_y,derivatives_y,headlines_y,hedge_y,marriage_y,banks_y,bribery_y,insider trading_y,wall street_y
1/18/11,1,15.87,4.1,0.384907437,221.187,100.2037,1368.75,7.4,9.1,4.71,3.39,128.9,1,35,6,73,5,7,63,11,17,34,89,5,4,15,14,53,14,14,92,15,21,3,6,8,50,8,41,40,39,1,2,1,19,58,8,14,11,2,10,3,8,6,0,7,23,2,5,8,4,18,5,15,3,10,33,39,55,7,1,3,3,11,6,0,1,7
1/19/11,1,17.309999,4.1,0.384907437,221.187,100.2037,1373.75,7.4,9.1,4.71,3.37,128.9,1,35,6,73,5,7,63,11,17,34,89,5,4,15,14,53,14,14,92,15,21,3,6,8,50,8,41,40,39,1,2,1,19,58,8,14,11,2,10,3,8,6,0,7,23,2,5,8,4,18,5,15,3,10,33,39,55,7,1,3,3,11,6,0,1,7
1/20/11,1,17.99,4.1,0.384907437,221.187,100.2037,1364.5,7.4,9.1,4.74,3.47,129.4,1,35,6,73,5,7,63,11,17,34,89,5,4,15,14,53,14,14,92,15,21,3,6,8,50,8,41,40,39,1,2,1,19,58,8,14,11,2,10,3,8,6,0,7,23,2,5,8,4,18,5,15,3,10,33,39,55,7,1,3,3,11,6,0,1,7
1/21/11,1,18.469999,4.1,0.384907437,221.187,100.2037,1344,7.4,9.1,4.74,3.44,129.4,1,35,6,73,5,7,63,11,17,34,89,5,4,15,14,53,14,14,92,15,21,3,6,8,50,8,41,40,39,1,2,1,19,58,8,14,11,2,10,3,8,6,0,7,23,2,5,8,4,18,5,15,3,10,33,39,55,7,1,3,3,11,6,0,1,7
1/24/11,1,17.65,4.1,0.384907437,221.187,100.2037,1347.5,7.4,9.1,4.74,3.43,129.4,1,35,6,73,5,7,63,11,17,34,89,5,4,15,14,53,14,14,92,15,21,3,6,8,50,8,41,40,39,1,2,1,19,58,8,14,11,2,10,3,8,6,0,7,23,2,5,8,4,18,5,15,3,10,33,39,55,7,1,3,3,11,6,0,1,7
1/25/11,1,17.59,4.1,0.384907437,221.187,100.2037,1326,7.4,9.1,4.74,3.35,129.4,1,35,6,73,5,7,63,11,17,34,89,5,4,15,14,53,14,14,92,15,21,3,6,8,50,8,41,40,39,1,2,1,19,58,8,14,11,2,10,3,8,6,0,7,23,2,5,8,4,18,5,15,3,10,33,39,55,7,1,3,3,11,6,0,1,7
1/26/11,1,16.639999,4.1,0.384907437,221.187,100.2037,1335.5,7.4,9.1,4.74,3.45,129.4,1,35,6,73,5,7,63,11,17,34,89,5,4,15,14,53,14,14,92,15,21,3,6,8,50,8,41,40,39,1,2,1,19,58,8,14,11,2,10,3,8,6,0,7,23,2,5,8,4,18,5,15,3,10,33,39,55,7,1,3,3,11,6,0,1,7
1/27/11,1,16.15,4.1,0.384907437,221.187,100.2037,1337.5,7.4,9.1,4.8,3.42,130.1,1,35,6,73,5,7,63,11,17,34,89,5,4,15,14,53,14,14,92,15,21,3,6,8,50,8,41,40,39,1,2,1,19,58,8,14,11,2,10,3,8,6,0,7,23,2,5,8,4,18,5,15,3,10,33,39,55,7,1,3,3,11,6,0,1,7
1/28/11,1,20.040001,4.1,0.384907437,221.187,100.2037,1316,7.4,9.1,4.8,3.36,130.1,1,35,6,73,5,7,63,11,17,34,89,5,4,15,14,53,14,14,92,15,21,3,6,8,50,8,41,40,39,1,2,1,19,58,8,14,11,2,10,3,8,6,0,7,23,2,5,8,4,18,5,15,3,10,33,39,55,7,1,3,3,11,6,0,1,7
1/31/11,1,19.530001,4.1,0.384907437,221.187,100.2037,1333.5,7.4,9.1,4.8,3.42,130.1,1,35,6,73,5,7,63,11,17,34,89,5,4,15,14,53,14,14,92,15,21,3,6,8,50,8,41,40,39,1,2,1,19,58,8,14,11,2,10,3,8,6,0,7,23,2,5,8,4,18,5,15,3,10,33,39,55,7,1,3,3,11,6,0,1,7
2/1/11,1,17.629999,4.1,0.384907437,221.898,100.3259,1337.5,7.6,9,4.8,3.48,130.1,1,36,6,77,4,7,61,12,17,39,88,4,4,15,12,53,14,14,88,16,22,3,5,8,53,8,40,41,39,1,2,1,17,60,8,10,10,2,9,2,8,6,1,7,22,3,6,8,4,20,5,14,4,9,38,37,55,6,1,3,3,17,7,1,1,7
2/2/11,1,17.299999,4.1,0.384907437,221.898,100.3259,1337,7.6,9,4.8,3.52,130.1,1,36,6,77,4,7,61,12,17,39,88,4,4,15,12,53,14,14,88,16,22,3,5,8,53,8,40,41,39,1,2,1,17,60,8,10,10,2,9,2,8,6,1,7,22,3,6,8,4,20,5,14,4,9,38,37,55,6,1,3,3,17,7,1,1,7
2/3/11,1,16.690001,4.1,0.384907437,221.898,100.3259,1332.5,7.6,9,4.81,3.58,130.8,1,36,6,77,4,7,61,12,17,39,88,4,4,15,12,53,14,14,88,16,22,3,5,8,53,8,40,41,39,1,2,1,17,60,8,10,10,2,9,2,8,6,1,7,22,3,6,8,4,20,5,14,4,9,38,37,55,6,1,3,3,17,7,1,1,7
2/4/11,1,15.93,4.1,0.384907437,221.898,100.3259,1347.5,7.6,9,4.81,3.68,130.8,1,36,6,77,4,7,61,12,17,39,88,4,4,15,12,53,14,14,88,16,22,3,5,8,53,8,40,41,39,1,2,1,17,60,8,10,10,2,9,2,8,6,1,7,22,3,6,8,4,20,5,14,4,9,38,37,55,6,1,3,3,17,7,1,1,7
2/7/11,1,16.280001,4.1,0.384907437,221.898,100.3259,1347,7.6,9,4.81,3.68,130.8,1,36,6,77,4,7,61,12,17,39,88,4,4,15,12,53,14,14,88,16,22,3,5,8,53,8,40,41,39,1,2,1,17,60,8,10,10,2,9,2,8,6,1,7,22,3,6,8,4,20,5,14,4,9,38,37,55,6,1,3,3,17,7,1,1,7
2/8/11,1,15.81,4.1,0.384907437,221.898,100.3259,1354,7.6,9,4.81,3.75,130.8,1,36,6,77,4,7,61,12,17,39,88,4,4,15,12,53,14,14,88,16,22,3,5,8,53,8,40,41,39,1,2,1,17,60,8,10,10,2,9,2,8,6,1,7,22,3,6,8,4,20,5,14,4,9,38,37,55,6,1,3,3,17,7,1,1,7
2/9/11,1,15.87,4.1,0.384907437,221.898,100.3259,1362.5,7.6,9,4.81,3.65,130.8,1,36,6,77,4,7,61,12,17,39,88,4,4,15,12,53,14,14,88,16,22,3,5,8,53,8,40,41,39,1,2,1,17,60,8,10,10,2,9,2,8,6,1,7,22,3,6,8,4,20,5,14,4,9,38,37,55,6,1,3,3,17,7,1,1,7
2/10/11,1,16.09,4.1,0.384907437,221.898,100.3259,1358.75,7.6,9,5.05,3.7,131.6,1,36,6,77,4,7,61,12,17,39,88,4,4,15,12,53,14,14,88,16,22,3,5,8,53,8,40,41,39,1,2,1,17,60,8,10,10,2,9,2,8,6,1,7,22,3,6,8,4,20,5,14,4,9,38,37,55,6,1,3,3,17,7,1,1,7
2/11/11,1,15.69,4.1,0.384907437,221.898,100.3259,1359,7.6,9,5.05,3.64,131.6,1,36,6,77,4,7,61,12,17,39,88,4,4,15,12,53,14,14,88,16,22,3,5,8,53,8,40,41,39,1,2,1,17,60,8,10,10,2,9,2,8,6,1,7,22,3,6,8,4,20,5,14,4,9,38,37,55,6,1,3,3,17,7,1,1,7
2/14/11,1,15.95,4.1,0.384907437,221.898,100.3259,1356.75,7.6,9,5.05,3.62,131.6,1,36,6,77,4,7,61,12,17,39,88,4,4,15,12,53,14,14,88,16,22,3,5,8,53,8,40,41,39,1,2,1,17,60,8,10,10,2,9,2,8,6,1,7,22,3,6,8,4,20,5,14,4,9,38,37,55,6,1,3,3,17,7,1,1,7
2/15/11,1,16.370001,4.1,0.384907437,221.898,100.3259,1372.25,7.6,9,5.05,3.61,131.6,1,36,6,77,4,7,61,12,17,39,88,4,4,15,12,53,14,14,88,16,22,3,5,8,53,8,40,41,39,1,2,1,17,60,8,10,10,2,9,2,8,6,1,7,22,3,6,8,4,20,5,14,4,9,38,37,55,6,1,3,3,17,7,1,1,7
2/16/11,1,16.719999,4.1,0.384907437,221.898,100.3259,1374.5,7.6,9,5.05,3.62,131.6,1,36,6,77,4,7,61,12,17,39,88,4,4,15,12,53,14,14,88,16,22,3,5,8,53,8,40,41,39,1,2,1,17,60,8,10,10,2,9,2,8,6,1,7,22,3,6,8,4,20,5,14,4,9,38,37,55,6,1,3,3,17,7,1,1,7
2/17/11,1,16.59,4.1,0.384907437,221.898,100.3259,1377,7.6,9,5,3.58,132,1,36,6,77,4,7,61,12,17,39,88,4,4,15,12,53,14,14,88,16,22,3,5,8,53,8,40,41,39,1,2,1,17,60,8,10,10,2,9,2,8,6,1,7,22,3,6,8,4,20,5,14,4,9,38,37,55,6,1,3,3,17,7,1,1,7
2/18/11,1,16.43,4.1,0.384907437,221.898,100.3259,1385.5,7.6,9,5,3.59,132,1,36,6,77,4,7,61,12,17,39,88,4,4,15,12,53,14,14,88,16,22,3,5,8,53,8,40,41,39,1,2,1,17,60,8,10,10,2,9,2,8,6,1,7,22,3,6,8,4,20,5,14,4,9,38,37,55,6,1,3,3,17,7,1,1,7
2/22/11,1,20.799999,4.1,0.384907437,221.898,100.3259,1394.5,7.6,9,5,3.46,132,1,36,6,77,4,7,61,12,17,39,88,4,4,15,12,53,14,14,88,16,22,3,5,8,53,8,40,41,39,1,2,1,17,60,8,10,10,2,9,2,8,6,1,7,22,3,6,8,4,20,5,14,4,9,38,37,55,6,1,3,3,17,7,1,1,7
2/23/11,1,22.129999,4.1,0.384907437,221.898,100.3259,1401.25,7.6,9,5,3.49,132,1,36,6,77,4,7,61,12,17,39,88,4,4,15,12,53,14,14,88,16,22,3,5,8,53,8,40,41,39,1,2,1,17,60,8,10,10,2,9,2,8,6,1,7,22,3,6,8,4,20,5,14,4,9,38,37,55,6,1,3,3,17,7,1,1,7
2/24/11,1,21.32,4.1,0.384907437,221.898,100.3259,1414.5,7.6,9,4.95,3.46,132.4,1,36,6,77,4,7,61,12,17,39,88,4,4,15,12,53,14,14,88,16,22,3,5,8,53,8,40,41,39,1,2,1,17,60,8,10,10,2,9,2,8,6,1,7,22,3,6,8,4,20,5,14,4,9,38,37,55,6,1,3,3,17,7,1,1,7
2/25/11,1,19.219999,4.1,0.384907437,221.898,100.3259,1405,7.6,9,4.95,3.42,132.4,1,36,6,77,4,7,61,12,17,39,88,4,4,15,12,53,14,14,88,16,22,3,5,8,53,8,40,41,39,1,2,1,17,60,8,10,10,2,9,2,8,6,1,7,22,3,6,8,4,20,5,14,4,9,38,37,55,6,1,3,3,17,7,1,1,7
2/28/11,1,18.35,4.1,0.384907437,221.898,100.3259,1409.75,7.6,9,4.95,3.42,132.4,1,36,6,77,4,7,61,12,17,39,88,4,4,15,12,53,14,14,88,16,22,3,5,8,53,8,40,41,39,1,2,1,17,60,8,10,10,2,9,2,8,6,1,7,22,3,6,8,4,20,5,14,4,9,38,37,55,6,1,3,3,17,7,1,1,7
3/1/11,1,21.01,4.1,0.384907437,223.046,100.355,1414.5,7,9,4.95,3.41,132.4,1,37,5,70,4,8,63,11,17,39,84,4,4,14,10,54,15,14,86,17,22,3,6,9,50,8,40,41,37,1,2,1,16,54,10,11,9,2,8,2,7,4,1,6,18,3,5,7,4,14,5,12,4,9,19,64,49,9,0,3,3,15,6,1,1,6
3/2/11,1,20.700001,4.1,0.384907437,223.046,100.355,1430.5,7,9,4.95,3.46,132.4,1,37,5,70,4,8,63,11,17,39,84,4,4,14,10,54,15,14,86,17,22,3,6,9,50,8,40,41,37,1,2,1,16,54,10,11,9,2,8,2,7,4,1,6,18,3,5,7,4,14,5,12,4,9,19,64,49,9,0,3,3,15,6,1,1,6
3/3/11,1,18.6,4.1,0.384907437,223.046,100.355,1430.5,7,9,4.87,3.58,132,1,37,5,70,4,8,63,11,17,39,84,4,4,14,10,54,15,14,86,17,22,3,6,9,50,8,40,41,37,1,2,1,16,54,10,11,9,2,8,2,7,4,1,6,18,3,5,7,4,14,5,12,4,9,19,64,49,9,0,3,3,15,6,1,1,6
3/4/11,1,19.059999,4.1,0.384907437,223.046,100.355,1418,7,9,4.87,3.49,132,1,37,5,70,4,8,63,11,17,39,84,4,4,14,10,54,15,14,86,17,22,3,6,9,50,8,40,41,37,1,2,1,16,54,10,11,9,2,8,2,7,4,1,6,18,3,5,7,4,14,5,12,4,9,19,64,49,9,0,3,3,15,6,1,1,6
3/7/11,1,20.66,4.1,0.384907437,223.046,100.355,1437,7,9,4.87,3.51,132,1,37,5,70,4,8,63,11,17,39,84,4,4,14,10,54,15,14,86,17,22,3,6,9,50,8,40,41,37,1,2,1,16,54,10,11,9,2,8,2,7,4,1,6,18,3,5,7,4,14,5,12,4,9,19,64,49,9,0,3,3,15,6,1,1,6
3/8/11,1,19.82,4.1,0.384907437,223.046,100.355,1435,7,9,4.87,3.56,132,1,37,5,70,4,8,63,11,17,39,84,4,4,14,10,54,15,14,86,17,22,3,6,9,50,8,40,41,37,1,2,1,16,54,10,11,9,2,8,2,7,4,1,6,18,3,5,7,4,14,5,12,4,9,19,64,49,9,0,3,3,15,6,1,1,6
3/9/11,1,20.219999,4.1,0.384907437,223.046,100.355,1431.5,7,9,4.87,3.48,132,1,37,5,70,4,8,63,11,17,39,84,4,4,14,10,54,15,14,86,17,22,3,6,9,50,8,40,41,37,1,2,1,16,54,10,11,9,2,8,2,7,4,1,6,18,3,5,7,4,14,5,12,4,9,19,64,49,9,0,3,3,15,6,1,1,6
3/10/11,1,21.879999,4.1,0.384907437,223.046,100.355,1424.25,7,9,4.88,3.37,131.9,1,37,5,70,4,8,63,11,17,39,84,4,4,14,10,54,15,14,86,17,22,3,6,9,50,8,40,41,37,1,2,1,16,54,10,11,9,2,8,2,7,4,1,6,18,3,5,7,4,14,5,12,4,9,19,64,49,9,0,3,3,15,6,1,1,6
3/11/11,1,20.08,4.1,0.384907437,223.046,100.355,1409.75,7,9,4.88,3.4,131.9,1,37,5,70,4,8,63,11,17,39,84,4,4,14,10,54,15,14,86,17,22,3,6,9,50,8,40,41,37,1,2,1,16,54,10,11,9,2,8,2,7,4,1,6,18,3,5,7,4,14,5,12,4,9,19,64,49,9,0,3,3,15,6,1,1,6
3/14/11,1,21.129999,4.1,0.384907437,223.046,100.355,1424.5,7,9,4.88,3.36,131.9,1,37,5,70,4,8,63,11,17,39,84,4,4,14,10,54,15,14,86,17,22,3,6,9,50,8,40,41,37,1,2,1,16,54,10,11,9,2,8,2,7,4,1,6,18,3,5,7,4,14,5,12,4,9,19,64,49,9,0,3,3,15,6,1,1,6
3/15/11,1,24.32,4.1,0.384907437,223.046,100.355,1407,7,9,4.88,3.33,131.9,1,37,5,70,4,8,63,11,17,39,84,4,4,14,10,54,15,14,86,17,22,3,6,9,50,8,40,41,37,1,2,1,16,54,10,11,9,2,8,2,7,4,1,6,18,3,5,7,4,14,5,12,4,9,19,64,49,9,0,3,3,15,6,1,1,6
3/16/11,1,29.4,4.1,0.384907437,223.046,100.355,1398.5,7,9,4.88,3.22,131.9,1,37,5,70,4,8,63,11,17,39,84,4,4,14,10,54,15,14,86,17,22,3,6,9,50,8,40,41,37,1,2,1,16,54,10,11,9,2,8,2,7,4,1,6,18,3,5,7,4,14,5,12,4,9,19,64,49,9,0,3,3,15,6,1,1,6
3/17/11,1,26.370001,4.1,0.384907437,223.046,100.355,1403.5,7,9,4.76,3.25,131.6,1,37,5,70,4,8,63,11,17,39,84,4,4,14,10,54,15,14,86,17,22,3,6,9,50,8,40,41,37,1,2,1,16,54,10,11,9,2,8,2,7,4,1,6,18,3,5,7,4,14,5,12,4,9,19,64,49,9,0,3,3,15,6,1,1,6
3/18/11,1,24.440001,4.1,0.384907437,223.046,100.355,1415.5,7,9,4.76,3.28,131.6,1,37,5,70,4,8,63,11,17,39,84,4,4,14,10,54,15,14,86,17,22,3,6,9,50,8,40,41,37,1,2,1,16,54,10,11,9,2,8,2,7,4,1,6,18,3,5,7,4,14,5,12,4,9,19,64,49,9,0,3,3,15,6,1,1,6
3/21/11,1,20.610001,4.1,0.384907437,223.046,100.355,1427.75,7,9,4.76,3.34,131.6,1,37,5,70,4,8,63,11,17,39,84,4,4,14,10,54,15,14,86,17,22,3,6,9,50,8,40,41,37,1,2,1,16,54,10,11,9,2,8,2,7,4,1,6,18,3,5,7,4,14,5,12,4,9,19,64,49,9,0,3,3,15,6,1,1,6
3/22/11,1,20.209999,4.1,0.384907437,223.046,100.355,1425.5,7,9,4.76,3.34,131.6,1,37,5,70,4,8,63,11,17,39,84,4,4,14,10,54,15,14,86,17,22,3,6,9,50,8,40,41,37,1,2,1,16,54,10,11,9,2,8,2,7,4,1,6,18,3,5,7,4,14,5,12,4,9,19,64,49,9,0,3,3,15,6,1,1,6
3/23/11,1,19.17,4.1,0.384907437,223.046,100.355,1433,7,9,4.76,3.36,131.6,1,37,5,70,4,8,63,11,17,39,84,4,4,14,10,54,15,14,86,17,22,3,6,9,50,8,40,41,37,1,2,1,16,54,10,11,9,2,8,2,7,4,1,6,18,3,5,7,4,14,5,12,4,9,19,64,49,9,0,3,3,15,6,1,1,6
3/24/11,1,18,4.1,0.384907437,223.046,100.355,1441.25,7,9,4.81,3.42,131.7,1,37,5,70,4,8,63,11,17,39,84,4,4,14,10,54,15,14,86,17,22,3,6,9,50,8,40,41,37,1,2,1,16,54,10,11,9,2,8,2,7,4,1,6,18,3,5,7,4,14,5,12,4,9,19,64,49,9,0,3,3,15,6,1,1,6
3/25/11,1,17.91,4.1,0.384907437,223.046,100.355,1434,7,9,4.81,3.46,131.7,1,37,5,70,4,8,63,11,17,39,84,4,4,14,10,54,15,14,86,17,22,3,6,9,50,8,40,41,37,1,2,1,16,54,10,11,9,2,8,2,7,4,1,6,18,3,5,7,4,14,5,12,4,9,19,64,49,9,0,3,3,15,6,1,1,6
3/28/11,1,19.440001,4.1,0.384907437,223.046,100.355,1420,7,9,4.81,3.47,131.7,1,37,5,70,4,8,63,11,17,39,84,4,4,14,10,54,15,14,86,17,22,3,6,9,50,8,40,41,37,1,2,1,16,54,10,11,9,2,8,2,7,4,1,6,18,3,5,7,4,14,5,12,4,9,19,64,49,9,0,3,3,15,6,1,1,6
3/29/11,1,18.16,4.1,0.384907437,223.046,100.355,1414,7,9,4.81,3.5,131.7,1,37,5,70,4,8,63,11,17,39,84,4,4,14,10,54,15,14,86,17,22,3,6,9,50,8,40,41,37,1,2,1,16,54,10,11,9,2,8,2,7,4,1,6,18,3,5,7,4,14,5,12,4,9,19,64,49,9,0,3,3,15,6,1,1,6
3/30/11,1,17.709999,4.1,0.384907437,223.046,100.355,1419,7,9,4.81,3.47,131.7,1,37,5,70,4,8,63,11,17,39,84,4,4,14,10,54,15,14,86,17,22,3,6,9,50,8,40,41,37,1,2,1,16,54,10,11,9,2,8,2,7,4,1,6,18,3,5,7,4,14,5,12,4,9,19,64,49,9,0,3,3,15,6,1,1,6
3/31/11,1,17.74,4.1,0.384907437,223.046,100.355,1431,7,9,4.86,3.47,131.2,1,37,5,70,4,8,63,11,17,39,84,4,4,14,10,54,15,14,86,17,22,3,6,9,50,8,40,41,37,1,2,1,16,54,10,11,9,2,8,2,7,4,1,6,18,3,5,7,4,14,5,12,4,9,19,64,49,9,0,3,3,15,6,1,1,6
4/1/11,1,17.4,-0.9,0.384907437,224.093,100.2975,1434.5,6.9,9.1,4.86,3.46,131.2,1,36,6,70,4,6,66,12,17,43,86,4,4,14,11,54,15,14,87,17,21,3,5,9,58,8,40,40,39,1,2,1,15,55,12,18,9,3,8,2,9,5,0,7,21,2,4,7,5,15,5,14,4,10,28,57,46,13,1,3,3,18,6,0,1,7
4/4/11,1,17.5,-0.9,0.384907437,224.093,100.2975,1432.5,6.9,9.1,4.86,3.45,131.2,1,36,6,70,4,6,66,12,17,43,86,4,4,14,11,54,15,14,87,17,21,3,5,9,58,8,40,40,39,1,2,1,15,55,12,18,9,3,8,2,9,5,0,7,21,2,4,7,5,15,5,14,4,10,28,57,46,13,1,3,3,18,6,0,1,7
4/5/11,1,17.25,-0.9,0.384907437,224.093,100.2975,1434.5,6.9,9.1,4.86,3.5,131.2,1,36,6,70,4,6,66,12,17,43,86,4,4,14,11,54,15,14,87,17,21,3,5,9,58,8,40,40,39,1,2,1,15,55,12,18,9,3,8,2,9,5,0,7,21,2,4,7,5,15,5,14,4,10,28,57,46,13,1,3,3,18,6,0,1,7
4/6/11,1,16.9,-0.9,0.384907437,224.093,100.2975,1457,6.9,9.1,4.86,3.56,131.2,1,36,6,70,4,6,66,12,17,43,86,4,4,14,11,54,15,14,87,17,21,3,5,9,58,8,40,40,39,1,2,1,15,55,12,18,9,3,8,2,9,5,0,7,21,2,4,7,5,15,5,14,4,10,28,57,46,13,1,3,3,18,6,0,1,7
4/7/11,1,17.110001,-0.9,0.384907437,224.093,100.2975,1456.5,6.9,9.1,4.87,3.58,130.8,1,36,6,70,4,6,66,12,17,43,86,4,4,14,11,54,15,14,87,17,21,3,5,9,58,8,40,40,39,1,2,1,15,55,12,18,9,3,8,2,9,5,0,7,21,2,4,7,5,15,5,14,4,10,28,57,46,13,1,3,3,18,6,0,1,7
4/8/11,1,17.870001,-0.9,0.384907437,224.093,100.2975,1470.5,6.9,9.1,4.87,3.59,130.8,1,36,6,70,4,6,66,12,17,43,86,4,4,14,11,54,15,14,87,17,21,3,5,9,58,8,40,40,39,1,2,1,15,55,12,18,9,3,8,2,9,5,0,7,21,2,4,7,5,15,5,14,4,10,28,57,46,13,1,3,3,18,6,0,1,7
4/11/11,1,16.59,-0.9,0.384907437,224.093,100.2975,1469.5,6.9,9.1,4.87,3.59,130.8,1,36,6,70,4,6,66,12,17,43,86,4,4,14,11,54,15,14,87,17,21,3,5,9,58,8,40,40,39,1,2,1,15,55,12,18,9,3,8,2,9,5,0,7,21,2,4,7,5,15,5,14,4,10,28,57,46,13,1,3,3,18,6,0,1,7
4/12/11,1,17.09,-0.9,0.384907437,224.093,100.2975,1461.25,6.9,9.1,4.87,3.52,130.8,1,36,6,70,4,6,66,12,17,43,86,4,4,14,11,54,15,14,87,17,21,3,5,9,58,8,40,40,39,1,2,1,15,55,12,18,9,3,8,2,9,5,0,7,21,2,4,7,5,15,5,14,4,10,28,57,46,13,1,3,3,18,6,0,1,7
4/13/11,1,16.92,-0.9,0.384907437,224.093,100.2975,1458,6.9,9.1,4.87,3.49,130.8,1,36,6,70,4,6,66,12,17,43,86,4,4,14,11,54,15,14,87,17,21,3,5,9,58,8,40,40,39,1,2,1,15,55,12,18,9,3,8,2,9,5,0,7,21,2,4,7,5,15,5,14,4,10,28,57,46,13,1,3,3,18,6,0,1,7
4/14/11,1,16.27,-0.9,0.384907437,224.093,100.2975,1457.5,6.9,9.1,4.91,3.51,130.4,1,36,6,70,4,6,66,12,17,43,86,4,4,14,11,54,15,14,87,17,21,3,5,9,58,8,40,40,39,1,2,1,15,55,12,18,9,3,8,2,9,5,0,7,21,2,4,7,5,15,5,14,4,10,28,57,46,13,1,3,3,18,6,0,1,7
4/15/11,1,15.32,-0.9,0.384907437,224.093,100.2975,1472.5,6.9,9.1,4.91,3.43,130.4,1,36,6,70,4,6,66,12,17,43,86,4,4,14,11,54,15,14,87,17,21,3,5,9,58,8,40,40,39,1,2,1,15,55,12,18,9,3,8,2,9,5,0,7,21,2,4,7,5,15,5,14,4,10,28,57,46,13,1,3,3,18,6,0,1,7
4/18/11,1,16.959999,-0.9,0.384907437,224.093,100.2975,1484.5,6.9,9.1,4.91,3.4,130.4,1,36,6,70,4,6,66,12,17,43,86,4,4,14,11,54,15,14,87,17,21,3,5,9,58,8,40,40,39,1,2,1,15,55,12,18,9,3,8,2,9,5,0,7,21,2,4,7,5,15,5,14,4,10,28,57,46,13,1,3,3,18,6,0,1,7
4/19/11,1,15.83,-0.9,0.384907437,224.093,100.2975,1495,6.9,9.1,4.91,3.39,130.4,1,36,6,70,4,6,66,12,17,43,86,4,4,14,11,54,15,14,87,17,21,3,5,9,58,8,40,40,39,1,2,1,15,55,12,18,9,3,8,2,9,5,0,7,21,2,4,7,5,15,5,14,4,10,28,57,46,13,1,3,3,18,6,0,1,7
4/20/11,1,15.07,-0.9,0.384907437,224.093,100.2975,1505,6.9,9.1,4.91,3.43,130.4,1,36,6,70,4,6,66,12,17,43,86,4,4,14,11,54,15,14,87,17,21,3,5,9,58,8,40,40,39,1,2,1,15,55,12,18,9,3,8,2,9,5,0,7,21,2,4,7,5,15,5,14,4,10,28,57,46,13,1,3,3,18,6,0,1,7
4/21/11,1,14.69,-0.9,0.384907437,224.093,100.2975,1507,6.9,9.1,4.8,3.42,130.2,1,36,6,70,4,6,66,12,17,43,86,4,4,14,11,54,15,14,87,17,21,3,5,9,58,8,40,40,39,1,2,1,15,55,12,18,9,3,8,2,9,5,0,7,21,2,4,7,5,15,5,14,4,10,28,57,46,13,1,3,3,18,6,0,1,7
4/25/11,1,15.77,-0.9,0.384907437,224.093,100.2975,1507,6.9,9.1,4.8,3.39,130.2,1,36,6,70,4,6,66,12,17,43,86,4,4,14,11,54,15,14,87,17,21,3,5,9,58,8,40,40,39,1,2,1,15,55,12,18,9,3,8,2,9,5,0,7,21,2,4,7,5,15,5,14,4,10,28,57,46,13,1,3,3,18,6,0,1,7
4/26/11,1,15.62,-0.9,0.384907437,224.093,100.2975,1505,6.9,9.1,4.8,3.34,130.2,1,36,6,70,4,6,66,12,17,43,86,4,4,14,11,54,15,14,87,17,21,3,5,9,58,8,40,40,39,1,2,1,15,55,12,18,9,3,8,2,9,5,0,7,21,2,4,7,5,15,5,14,4,10,28,57,46,13,1,3,3,18,6,0,1,7
4/27/11,1,15.35,-0.9,0.384907437,224.093,100.2975,1508,6.9,9.1,4.8,3.39,130.2,1,36,6,70,4,6,66,12,17,43,86,4,4,14,11,54,15,14,87,17,21,3,5,9,58,8,40,40,39,1,2,1,15,55,12,18,9,3,8,2,9,5,0,7,21,2,4,7,5,15,5,14,4,10,28,57,46,13,1,3,3,18,6,0,1,7
4/28/11,1,14.62,-0.9,0.384907437,224.093,100.2975,1531,6.9,9.1,4.78,3.34,131.4,1,36,6,70,4,6,66,12,17,43,86,4,4,14,11,54,15,14,87,17,21,3,5,9,58,8,40,40,39,1,2,1,15,55,12,18,9,3,8,2,9,5,0,7,21,2,4,7,5,15,5,14,4,10,28,57,46,13,1,3,3,18,6,0,1,7
4/29/11,1,14.75,-0.9,0.384907437,224.093,100.2975,1531,6.9,9.1,4.78,3.32,131.4,1,36,6,70,4,6,66,12,17,43,86,4,4,14,11,54,15,14,87,17,21,3,5,9,58,8,40,40,39,1,2,1,15,55,12,18,9,3,8,2,9,5,0,7,21,2,4,7,5,15,5,14,4,10,28,57,46,13,1,3,3,18,6,0,1,7
5/2/11,1,15.99,-0.9,0.384907437,224.806,100.1594,1531,6.9,9,4.78,3.31,131.4,1,36,5,70,4,6,61,11,17,30,81,4,4,12,10,53,14,13,85,16,18,3,6,9,58,8,43,39,37,1,2,1,14,49,7,19,9,2,7,2,7,4,1,7,19,2,5,7,3,17,4,12,4,7,27,63,52,4,1,3,3,15,5,0,1,5
